created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,location,description
2020-10-10 05:41:05,1314803114634096640,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,cantbelikerod,Rod Smith,Mon Jun 08 20:45:53 +0000 2020,[],,Vsu 23 🔶 computer science 🧬 major. DM(V)- Hawaii 🏝                                        Aries ♈️
2020-10-10 05:41:05,1314803114537619456,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,1Xykee,OGZTV,Tue Jun 30 18:58:36 +0000 2020,[],We$tside of Atlanta,Only Following The Homies & Fine Women❤️. Rated R.
2020-10-10 05:41:04,1314803114290143237,RT @abdulamemon: Lebron to Danny Green in the locker room after the game https://t.co/63uNk6bbSF,Papi_pizza11,christo,Wed Oct 26 02:06:58 +0000 2011,[],21,Sc-chris-com
2020-10-10 05:41:04,1314803114109792258,"RT @mysneakerheads: Steve Kerr hits that shot 

Robert Horry hits that shot 

Danny Green hits that shot...In a Spurs uniform vs Bron",denoogotafc,#Inthemud,Thu Jan 06 05:59:48 +0000 2011,[],juja,
2020-10-10 05:41:04,1314803113832767488,RT @CPerry404: LeBron to Danny Green and Keef after tonight: https://t.co/uhMJLGLkjB,AlexsaPatel,Alexsa Patel,Wed Jun 05 05:25:44 +0000 2013,[],,
2020-10-10 05:41:04,1314803113270763520,Snoop dogg said if he had 2 bullets in a room with danny green and hitler. He’d shoot danny green twice https://t.co/AbJ9cb0Oph,arkgozn,$,Wed May 22 04:57:21 +0000 2013,"[{'url': 'https://t.co/AbJ9cb0Oph', 'expanded_url': 'https://twitter.com/thenbacentral/status/1314777633217941504', 'display_url': 'twitter.com/thenbacentral/…', 'indices': [104, 127]}]",,Yethir
2020-10-10 05:41:04,1314803112385810432,RT @trippyrayy: Kobe watching danny green miss the wide open 3 for the championship in the mamba jersey https://t.co/50Tpa0wDA0,haydenscottt,Philip Rivers G-Rated Trash Talk,Fri May 24 19:09:11 +0000 2019,[],,Vegas kid lost in Arizona. BoltGang. LakeShow. #BoltUp #LakeShow
2020-10-10 05:41:04,1314803112310460416,RT @RamiahBalenYT: @BleacherReport Danny green trying to get into practice tomorrow https://t.co/9M6H2XMdPL,sandonsosa,Sandon 𖤐,Sat Jun 28 04:48:00 +0000 2014,[],,NCSU
2020-10-10 05:41:04,1314803112050216961,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,MiikenNike,Miguel Trujillo,Mon Sep 26 23:24:57 +0000 2016,[],"Stockton, CA",LS™️
2020-10-10 05:41:04,1314803111370747905,RT @A_Flawed_King: IMMA KILL DANNY GREEN,perez9108,Adrian Perez,Sat Oct 31 16:52:35 +0000 2015,[],"Los Angeles, CA",#RaiderNation
2020-10-10 05:41:04,1314803111081304064,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",MarkALagazon,Mark Alvin Lagazon,Sat Jul 19 03:25:43 +0000 2014,[],"Los Angeles, CA",Thanks for coming to my TedTalk
2020-10-10 05:41:04,1314803111047897088,RT @RealJayWilliams: Yes Danny Green was open but I don’t care what no one says... Bron needed to shoot that shot. PERIOD.,Original_Dapper,John Redcorn,Tue Nov 02 21:13:48 +0000 2010,[],Indianapolis ✈️ ATL,Amateur Label Whore. ***A retweet is not a statement of support for any individual or entity. Tweets do not reflect the views of my employer.
2020-10-10 05:41:03,1314803110062284800,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,_blackboomin,DANNY GREEN HATE ACCOUNT,Fri Jan 25 23:07:50 +0000 2019,[],"Montréal, Québec",u better know bout that hot grabba🍂ig:@_blackboomin| 📍 514
2020-10-10 05:41:03,1314803109185585153,RT @Mxhalla: LeBron when he sees Danny Green in the cafeteria #NBAFinals,geeem0_,Gee,Wed Oct 25 03:23:29 +0000 2017,[],Home,i tweet whatever i want
2020-10-10 05:41:03,1314803107264638976,"END 3Q- Danny Green is leaving it all ON THE COURT 😤 🔥 

27 points 
0 rebounds
0 assists
0 steals
0 blocks
1 turnov… https://t.co/icY4RxxX7v",FrizzyIsMe,DANNY GREEN IS THE GOAT,Sun Jul 30 22:22:56 +0000 2017,"[{'url': 'https://t.co/icY4RxxX7v', 'expanded_url': 'https://twitter.com/i/web/status/1314803107264638976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",Damny Green’s penis,"I know no one has the guts to say it, but Danny Green is the best shooter in the NBA. He is both able to create his own shot and shoot off of assists to succeed"
2020-10-10 05:41:03,1314803106400665600,Vous vous rendez compte que danny Green il a été engagé pour ça ? Tirer à 3 points en sah c’est grave 😭,RicksonMK,Daewi Han,Tue May 22 16:28:51 +0000 2012,[],France ⚪,🇨🇲❤️
2020-10-10 05:41:03,1314803106262245376,"RT @alperk55: LeBron iste heykelini dünyanın en güzel yerine dikeyim, ey Danny Green senin ananı avradını sikeyim. Herkese mutlu haftasonla…",ahmetenesY1,Enes,Sat Jul 12 12:35:59 +0000 2014,[],"Giresun, Türkiye",
2020-10-10 05:41:02,1314803105981034500,RT @WhySoSerious_24: JR Smith needs ALL OF Danny Green minutes. Sorry summamabitch!!,KING_LEON_,Lame Leon,Wed Aug 17 07:43:37 +0000 2011,[],Detroit MI  Phoenix AZ,I'm the big homie you can't lil bro me dog
2020-10-10 05:41:02,1314803105926647809,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,DariusDennis16,D,Tue Sep 29 01:17:14 +0000 2020,[],,Stoner. 23. Htx. I’m funny sometimes.
2020-10-10 05:41:02,1314803105775616002,"RT @CountOn24: Kuzma and Danny Green...

https://t.co/kiFYFN2Vg4",TWhite_16,👑King G III,Wed Nov 16 00:05:20 +0000 2011,[],,It really be like that all the time #UWG20?                                           Pimp turned simp
2020-10-10 05:41:02,1314803105268203521,RT @30SECVlDEOS: *Danny Green with a wide open 3 to win the NBA Championship* https://t.co/CuxIlvIQq2,Daif_23,David,Tue Feb 25 15:37:37 +0000 2020,[],,Artist ✍🏽✨ ||Athlete 🏃🏽‍♂️|| just chillin 😎 Instagram: daif_23 🇩🇴
2020-10-10 05:41:02,1314803104894812160,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,emilygasorski13,E♡,Fri Jan 11 03:48:46 +0000 2013,[],Staples Center,| Mamba Mentality | U〽️D
2020-10-10 05:41:02,1314803104433537025,RT @verissjunior: Kobe vendo o Danny Green errando a bola decisiva sozinho https://t.co/nMS37Wiads,pedro_m234,pēdrø,Fri Oct 16 02:45:57 +0000 2015,[],,"16y
rj"
2020-10-10 05:41:02,1314803104295063552,Lebron when he sees Danny green or Kuz about to check in https://t.co/IjWQHJxI97,KendaronB,SpookyKayShiesty🎃,Wed May 18 00:20:36 +0000 2016,[],580.,FREETAYMOR🩸
2020-10-10 05:41:02,1314803104001544193,Danny green is an industry plant paid 5x Lebron contract by Adam Silver to rig Finals games #NBAFINALS2020,shockcorridor33,shock,Sun May 10 22:00:18 +0000 2020,[],,hey
2020-10-10 05:41:02,1314803103867174912,RT @LakeShowYo: i’m here in Orlando and just saw Danny Green walking outside the bubble without a mask on @NBA,nickaguilar51,nick,Wed May 06 23:47:17 +0000 2020,[],"Everett, WA",my twitter got messed up again /:
2020-10-10 05:41:02,1314803103695278080,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,Rasheedgotit_23,BlackBoyFly🏁,Fri Aug 16 13:45:02 +0000 2019,[],Worldwide,A Day at a Time || Sports Culture & Entertainment || STAY TRUE
2020-10-10 05:41:02,1314803103254880256,RT @GiannisSZNMVP: LeBron after Danny Green missed the 3 and Keef threw the ball away https://t.co/sfG1lO5Xc8,lily_dudes,bruja ☂️,Sat Jul 14 16:23:06 +0000 2012,[],"houston, tejas","save yourself, I’m not worth the time"
2020-10-10 05:41:01,1314803101782740992,"RT @iAmTerrace: wide open shot:

Danny Green: https://t.co/zlWGPNY8X3",michelejeh,Almighty Michel,Tue Oct 21 02:53:37 +0000 2014,[],,
2020-10-10 05:41:01,1314803101463965697,"RT @EmmanuelAcho: Lebron James found Danny Green this wide open for the game winning shot, but y’all mad at Lebron for not taking the shot!…",StevenIHaglund,Steven Haglund 🐺,Thu May 12 18:02:36 +0000 2016,[],"California, USA",Co-founder of the @GACPodcast17 🎧 Contributor for Bolt Beat and LAFB 📝⚡️ University of Utah Alum 👨🏻‍🎓🙌🏼 #BoltUp #GoUtes
2020-10-10 05:41:01,1314803101455454209,RT @LakeShowFamily: Snoop Dogg on IG saying about Danny Green. 😭😭 https://t.co/ZYfln8It0d,_Jodecii_,Jodeci Taylor,Mon Jun 29 19:43:02 +0000 2020,[],"Avondale, AZ",
2020-10-10 05:41:01,1314803100897685504,RT @Jah2Solid: If Danny Green shot Tupac he’d still be alive,saymanjara,𝙹𝚑𝚊𝚗𝚜𝚒 𝚔𝚒 𝚁𝚊𝚗𝚒 🎃,Sat Oct 13 02:15:18 +0000 2012,[],Trilogy,Sufi soul. XO. Bollywood enthusiast. Music fanatic. Beauty aficionado. Lost poet. Avid photographer. Food lover. Coffee connoisseur. Adventure seeker.
2020-10-10 05:41:01,1314803100838920194,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",CrichtonPayne,payne ©️,Sun Oct 01 15:49:58 +0000 2017,[],,face reveal @ 100k
2020-10-10 05:41:01,1314803100746645507,The Danny green slander is killer,Byron_dood,Ok Did I Ask🇵🇦,Wed Mar 02 21:19:54 +0000 2016,[],"El Paso, TX","UT El Paso Biology undergrad. Panama born, Texas raised. Naomi U🦢Fitness and Health. BRING JUSTICE TO THE OPPRESSION #BLM"
2020-10-10 05:41:01,1314803100390174720,"RT @DaKidGowie: Still relevant. 😂

LeBron needs to keep it real with Danny Green! #NBAFinals https://t.co/6WaFWLnt0Z",DennisNderitu_,Dennis Nderitu™,Fri Aug 17 18:38:20 +0000 2012,[],"Nairobi, Kenya","Thought Leader,
||Software Developer @DevNderitu||,
||Basketball YouTuber @NderituNBA||,
||Photographer, @NdechPhotos||
Digital Marketer,
@Lakers 8/24
#NBA"
2020-10-10 05:41:01,1314803100365004806,Danny Green is the best defender on the heat. He stops the lakers from getting so many points💪🏾,DMV_D_I_O,D.I.O(#SĮCK),Tue Nov 06 02:06:22 +0000 2018,[],DMV,•SELF DIAGNOSED INSOMNIAC• musician I guess... XULA
2020-10-10 05:41:01,1314803100260196354,"RT @LakeShowFamily: Kobe Bryant in heaven watching Danny Green miss the game winner

 https://t.co/Rg9Cn89s24",Atx_Yael,yael,Tue Nov 26 21:22:55 +0000 2019,[],"Texas, USA",
2020-10-10 05:41:01,1314803099282808834,RT @__iTweet__: @BleacherReport Mamba jerseys to let Danny Green shoot the game winner https://t.co/0hKcU9mwmh,mightyboyresse,resse is 6'2 ☁️,Sun Oct 02 06:30:49 +0000 2016,[],garden of eden,sweet dreams 👼🏿
2020-10-10 05:41:01,1314803098238377984,RT @LakeShowFamily: Snoop Dogg on IG saying about Danny Green. 😭😭 https://t.co/ZYfln8It0d,mixedgirl_jaay,MAHALO🌺🌴,Sat Feb 13 19:05:50 +0000 2016,[],🇧🇿,Ambitious✨|| GCU '20🌈|| U.S. ARMY 🇺🇸||
2020-10-10 05:41:01,1314803098066382848,RT @hxsvx7: Lebron and AD in the locker room beating Danny Green &amp; Markieff Morris    https://t.co/mxZdXI7TYd,aczarinarina,☀️,Fri May 28 13:38:35 +0000 2010,[],"Agloe, New York",𝘸𝘩𝘦𝘳𝘦 𝘩𝘢𝘷𝘦 𝘺𝘰𝘶 𝘣𝘦𝘦𝘯?
2020-10-10 05:41:01,1314803098003542017,RT @Trelliano87: I Swear To God If I EVER See Danny Green At The Fox Hills Mall https://t.co/CHaG9TW1Rl,Caarlaangass,Carlos Ramos,Sun Jul 19 08:09:56 +0000 2015,[],,Would dragons think we’re cool because we can create water in our mouths?
2020-10-10 05:41:01,1314803097886240768,it is what it is Danny green is not made for that i hope he searches his name up today and sees this tweet,INTxLuis,lurr▫️,Fri Apr 03 20:28:04 +0000 2009,[],Bronx|Santiago,. 🇩🇴 #Giants #LGM
2020-10-10 05:41:00,1314803097538043904,"RT @AleRPerez: LeBron James sobre por qué pasó el balón en la última jugada: “Siempre jugué al básquetbol de la misma manera, desde niño, y…",aneudypm,Aneudys Pimentel Méndez,Sun Sep 06 04:44:30 +0000 2009,[],"San Jose de Ocoa, RD.","CEO: Perfil de Ocoa, 
Junta Central Electoral 
Ecos de la Provincia TV,
Fundación Aneudy Pimentel."
2020-10-10 05:41:00,1314803097533779969,RT @Dx2_97: “Hey did you watch the game tonight? Danny Green let the lakers down... reminded me of all the times I let you down when u were…,uchiegirlp,Pisces 🧜‍♀️💗,Sun Sep 22 01:22:49 +0000 2013,[],,
2020-10-10 05:41:00,1314803097462595585,"Danny green man 
https://t.co/KcSdKRVyuP",YTKlutch1,JustKlutch,Fri Dec 29 22:48:13 +0000 2017,"[{'url': 'https://t.co/KcSdKRVyuP', 'expanded_url': 'https://youtu.be/8JTxNo4NLZg', 'display_url': 'youtu.be/8JTxNo4NLZg', 'indices': [17, 40]}]",1milly,"Twitch - ttv_ytklutch
-



- 7x1/1x8/10x2"
2020-10-10 05:41:00,1314803096963481601,RT @btbnba: LeBron James quando ver o Danny Green e o Markieff Morris  https://t.co/R38yYFYEQj,_0draude,Duzin 🤡,Thu Nov 27 21:14:19 +0000 2014,[],Na sua,A realidade tende a ser decepcionante
2020-10-10 05:41:00,1314803096954912768,RT @Nbayoungbop: Kobe coming down from heaven to beat Danny green ass https://t.co/q3J9CcQIqq,jenglotbanci,fatshit,Sun Jun 30 03:25:03 +0000 2013,[],"Bandung, Jawa Barat",suka lupa minum
2020-10-10 05:41:00,1314803096757964800,Sigo viendo la jugada de Danny Green y sigo sin poder creer como erro eso😩😩😩,junior98C,Junior,Fri Mar 28 03:06:29 +0000 2014,[],Villa Luro,"BOCA JUNIORS ⚽⚽                                  
               Todo Vale La Pena Si Te Hace Reir♪♫"
2020-10-10 05:41:00,1314803096501907456,"RT @DaKidGowie: Still relevant. 😂

LeBron needs to keep it real with Danny Green! #NBAFinals https://t.co/6WaFWLnt0Z",Billsmafia178,Mike Brosseau Is my God,Tue Oct 15 18:20:13 +0000 2013,[],"Buffalo, NY",Bills 4-0 Cardinals 2-2 Rays 18-10  3 Gators 3-0 Sabres Kings Full Sender Randy Arozarena is next mike trout
2020-10-10 05:41:00,1314803096468373504,"if he missed people woulda been like ""i thought lebron always made the RiGhT pLaY, career 40% 3 point shooter green… https://t.co/et3zCJCNea",rednikeshoebox,playoff lebron,Wed Nov 06 10:29:14 +0000 2013,"[{'url': 'https://t.co/et3zCJCNea', 'expanded_url': 'https://twitter.com/i/web/status/1314803096468373504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,the basketball guy on football twitter
2020-10-10 05:41:00,1314803095709204481,"RT @jforjshep: I WANT DANNY GREEN ARRESTED FOR FRAUD, ROBBERY, AND CONSPIRACY.",cessy2369,Cessy,Mon Jun 03 06:49:28 +0000 2019,[],,https://t.co/sS7FHp2P9l
2020-10-10 05:41:00,1314803095411417089,RT @nickcristianoo: Lebron James waking up Danny Green in the morning to shoot three pointers https://t.co/FcY0DP23em,Cedykins,Cedric,Sun Mar 18 22:25:25 +0000 2012,[],Choomah Island,WA---CA---📍?
2020-10-10 05:41:00,1314803094820057088,i honestly would feel better if lebron or davis miss that then an open danny green missing that thats just me,ElLeonIntocable,Martin Leon Jr,Tue Mar 23 02:17:45 +0000 2010,[],,"Family Man 
Love to play cards 
Fantasy Sports Addict"
2020-10-10 05:41:00,1314803094115540992,RT @mldiffley: Snoop Dogg slandering Danny Green is the content I’m here for https://t.co/1DfY4Q24MB,charl_adr,I’m Him,Tue Oct 23 18:41:01 +0000 2012,[],United States,BU Alum | Family | Geologist | New Orleans Pelicans and Saints | $AdrianCharles
2020-10-10 05:41:00,1314803093608042496,RT @LakeShowFamily: Snoop Dogg on IG saying about Danny Green. 😭😭 https://t.co/ZYfln8It0d,Kichiedou1,hemi-Azygos🇨🇮,Thu Jun 07 23:17:07 +0000 2018,[],"Treichville, CI🇨🇮","Club preferé: RealMadrid, Meilleur de l'histoire du foot: CRISTIANO AVEIRO DOS SANTOS RONALDO, I LOVE CIV"
2020-10-10 05:41:00,1314803093494665216,"RT @FatKidDeals: A deal for the dozens of you Danny Green fans!!!

Get yourself a Danny Green jersey for cheap!!!

https://t.co/ysluDIU9qM…",jaytee213,J. Torres,Wed Nov 23 08:01:33 +0000 2011,"[{'url': 'https://t.co/ysluDIU9qM', 'expanded_url': 'https://amzn.to/2Fk9TY8', 'display_url': 'amzn.to/2Fk9TY8', 'indices': [115, 138]}]",,#Dodgers
2020-10-10 05:40:59,1314803093297479680,@4oezach https://t.co/nCATwCRiMN,lolaasophia,lola👻,Tue Oct 23 06:45:09 +0000 2018,"[{'url': 'https://t.co/nCATwCRiMN', 'expanded_url': 'https://www.change.org/p/he-stinks-get-danny-green-off-the-lakers?original_footer_petition_id=&grid_position=&pt=', 'display_url': 'change.org/p/he-stinks-ge…', 'indices': [9, 32]}]",follow my ig :),14
2020-10-10 05:40:59,1314803093033357312,"RT @itsyaboigregg: Ngl, even @CashNastyGaming would have made this wide open top of the key three. Danny green needs some lessons cuh https…",KBO_XXV,K.BO 25,Wed Jun 24 18:38:33 +0000 2015,[],,#BlackLivesMatter
2020-10-10 05:40:59,1314803092769079296,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,MGiles_Jr,Clearwater OG™ aka “THE Lumberjack”,Tue May 06 23:48:47 +0000 2014,[],"Tampa, FL",ΡΞ 🦍 ACE | USF | I ❤️ the Redz (ΛΡ My header) | I’m 5’7 and climb trees
2020-10-10 05:40:59,1314803092647481344,RT @KidKinsey: Danny green when the Lakers need him https://t.co/huWKK4g6sK,H0esephH0estar,Lela ✨ new to anitwit,Sun Oct 13 05:43:33 +0000 2019,[],,Lela 🖤😸 NSFW 🔞 Anime lover 💕 #BlackLivesMatter ✊🏿✊🏾✊🏽 🏳️‍🌈
2020-10-10 05:40:59,1314803092563652610,Danny Green’s been trash his whole career. G league material at most. I didn’t know the occasional hustle play qual… https://t.co/brYzt4OrRK,Prince_S_Aryn,aryn ✨,Sun Sep 06 20:46:46 +0000 2009,"[{'url': 'https://t.co/brYzt4OrRK', 'expanded_url': 'https://twitter.com/i/web/status/1314803092563652610', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,"~ she is water. powerful enough to drown you, soft enough to cleanse you, deep enough to save you ~"
2020-10-10 05:40:59,1314803091661893634,"RT @marcussmartsta1: Lebron when he walks in tomorrow and sees 

Danny green 
Kuzma
Markief Morris 
Howard 
Caruso 

 https://t.co/VGtfJfP2…",CamattiMarc,Marc,Sun Nov 04 21:31:06 +0000 2012,[],"Plano, IL",
2020-10-10 05:40:59,1314803091493978113,"RT @ChrisNoBreezy03: “How many threes can you miss?”

Danny Green: https://t.co/k9IJCvohOj",_FransiskusDS,PemalasHagiaa,Fri Apr 15 08:33:26 +0000 2011,[],,Tau diri itu Mahal!
2020-10-10 05:40:59,1314803090114084866,"RT @MisaParley: Kobe desde el cielo para Danny Green 

El domingo ganan los Lakers.🟡🟣 https://t.co/cwOw0TfEoi",reyinxlsd,👺,Mon Sep 14 00:14:56 +0000 2015,[],San Juan,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ uprb
2020-10-10 05:40:59,1314803089346453504,RT @danielaa_tt: Why tf did they let Danny green have that 3,626sErrano,Adølfø,Fri Jan 10 03:18:50 +0000 2020,[],,BOLEn📍
2020-10-10 05:40:58,1314803089250099200,"RT @LakeShowFamily: Kobe Bryant in heaven watching Danny Green miss the game winner

 https://t.co/Rg9Cn89s24",prettylilsan,Unknown,Fri May 01 04:08:20 +0000 2020,[],United Kingdom,
2020-10-10 05:40:58,1314803088813813761,"RT @BENBALLER: In regards to both losses for the Lakers in the #NBAfinals 
Miami didn’t beat us. Danny Green, Morris and Kuz beat us. I ain…",ryansoo33,ryan,Wed Aug 14 00:51:27 +0000 2013,[],"Irvine, CA",fuck you brain tumor🖕🏻$rsoo33.          @sooman3333
2020-10-10 05:40:58,1314803088365150214,RT @LakeShowFamily: Snoop Dogg on IG saying about Danny Green. 😭😭 https://t.co/ZYfln8It0d,elNate,Natural Black,Mon Sep 30 12:04:37 +0000 2013,[],kampala,Pharm things
2020-10-10 05:40:58,1314803088348180480,"Stop tweeting hate tweets for Danny green, Morris deserves the equal blame for that horrible pass.",Prataappp,⚪️,Thu Apr 14 06:24:35 +0000 2016,[],In your head,"Nah, I have long hair."
2020-10-10 05:40:58,1314803088029442049,RT @ramonashelburne: Danny Green missed his Steve Kerr/Paxson moment 😳,miiggymc,M🎃,Mon Apr 25 18:31:48 +0000 2016,[],Fuck off,98 kid 🧙🏽‍♂️ Sag ♐️
